2/12/2021-23:40 134 13 147
2/12/2021-23:40 134 13 147
2/12/2021-23:41 134 13 147
2/12/2021-23:41 134 13 147
2/12/2021-23:41 134 13 147
2/12/2021-23:41 134 13 147
2/12/2021-23:42 134 13 147
2/12/2021-23:42 134 13 147
2/12/2021-23:42 134 13 147
2/12/2021-23:43 134 13 147
2/12/2021-23:43 134 13 147
2/12/2021-23:43 134 13 147
2/12/2021-23:43 134 13 147
2/12/2021-23:44 133 13 147
2/12/2021-23:44 133 13 147
2/12/2021-23:44 133 13 147
2/12/2021-23:45 133 13 147
2/12/2021-23:45 133 13 146
2/12/2021-23:45 133 14 146
2/12/2021-23:45 133 14 146
2/12/2021-23:46 133 14 146
2/12/2021-23:46 133 14 146
2/12/2021-23:46 133 14 146
2/12/2021-23:47 133 14 146
2/12/2021-23:47 132 14 146
2/12/2021-23:48 132 14 146
2/12/2021-23:48 132 14 146
2/12/2021-23:48 132 14 146
2/12/2021-23:49 132 14 146
2/12/2021-23:49 132 14 146
2/12/2021-23:49 132 14 146
2/12/2021-23:49 132 14 145
2/12/2021-23:50 132 14 145
2/12/2021-23:50 132 14 145
2/12/2021-23:50 132 14 145
2/12/2021-23:51 132 14 145
2/12/2021-23:51 131 14 145
2/12/2021-23:51 131 14 145
2/12/2021-23:52 131 14 145
2/12/2021-23:52 131 14 145
2/12/2021-23:52 131 14 145
2/12/2021-23:53 131 14 145
2/12/2021-23:53 131 14 145
2/12/2021-23:53 131 14 145
2/12/2021-23:53 131 14 145
2/12/2021-23:54 131 14 145
2/12/2021-23:54 131 14 145
2/12/2021-23:54 131 14 144
2/12/2021-23:55 131 14 144
2/12/2021-23:55 130 14 144
2/12/2021-23:55 130 14 144
2/12/2021-23:55 130 14 144
2/12/2021-23:56 130 14 144
2/12/2021-23:56 130 14 144
2/12/2021-23:57 130 14 144
2/12/2021-23:57 130 14 144
2/12/2021-23:57 130 14 144
2/12/2021-23:57 130 14 144
2/12/2021-23:58 130 14 144
2/12/2021-23:58 130 14 144
2/12/2021-23:58 129 14 143
2/12/2021-23:59 129 14 143
2/12/2021-23:59 129 14 143
2/12/2021-23:59 129 14 143
